PacketType,PayloadLen,DeviceID,Timestamp,PacketID,accel,Flags,Battery,CRC,time
2.0,24.0,2.0,16423.0,1327.0,"[0.701904297, 1.291931152, 0.252441406]",11.0,0.0,3.0,9.309
2.0,24.0,3.0,16424.0,1327.0,"[-0.11895752, 0.927124023, -0.293945313]",11.0,0.0,248.0,9.31
2.0,24.0,1.0,16425.0,1327.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,124.0,9.311
2.0,24.0,3.0,16430.0,1328.0,"[-0.11895752, 0.927124023, -0.293945313]",11.0,0.0,198.0,9.316
2.0,24.0,1.0,16431.0,1328.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,66.0,9.317
2.0,24.0,2.0,16432.0,1328.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,101.0,9.318
2.0,24.0,3.0,16437.0,1329.0,"[-0.11895752, 0.927124023, -0.293945313]",11.0,0.0,6.0,9.323
2.0,24.0,1.0,16438.0,1329.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,132.0,9.324
2.0,24.0,2.0,16440.0,1329.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,136.0,9.326
2.0,24.0,1.0,16445.0,1330.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,89.0,9.331
2.0,24.0,3.0,16446.0,1330.0,"[-0.11895752, 0.927124023, -0.293945313]",11.0,0.0,110.0,9.332
2.0,24.0,2.0,16450.0,1330.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,164.0,9.336
2.0,24.0,1.0,16453.0,1331.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,74.0,9.339
2.0,24.0,3.0,16454.0,1331.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,44.0,9.34
2.0,24.0,2.0,16455.0,1331.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,222.0,9.341
2.0,24.0,3.0,16463.0,1332.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,175.0,9.349
2.0,24.0,2.0,16464.0,1332.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,167.0,9.35
2.0,24.0,1.0,16465.0,1332.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,207.0,9.351
2.0,24.0,1.0,16468.0,1333.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,55.0,9.354
2.0,24.0,3.0,16469.0,1333.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,173.0,9.355
2.0,24.0,2.0,16470.0,1333.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,20.0,9.356
2.0,24.0,1.0,16474.0,1334.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,3.0,9.36
2.0,24.0,3.0,16475.0,1334.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,153.0,9.361
2.0,24.0,2.0,16476.0,1334.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,198.0,9.362
2.0,24.0,2.0,16481.0,1335.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,127.0,9.367
2.0,24.0,3.0,16482.0,1335.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,122.0,9.368
2.0,24.0,1.0,16484.0,1335.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,207.0,9.37
2.0,24.0,2.0,16488.0,1336.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,203.0,9.374
2.0,24.0,3.0,16489.0,1336.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,141.0,9.375
2.0,24.0,1.0,16490.0,1336.0,"[0.306640625, -0.803527832, 0.005432129]",11.0,0.0,84.0,9.376
2.0,24.0,1.0,16494.0,1337.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,210.0,9.38
2.0,24.0,3.0,16495.0,1337.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,62.0,9.381
2.0,24.0,2.0,16496.0,1337.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,183.0,9.382
2.0,24.0,1.0,16499.0,1338.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,190.0,9.385
2.0,24.0,3.0,16500.0,1338.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,199.0,9.386
2.0,24.0,2.0,16501.0,1338.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,129.0,9.387
2.0,24.0,3.0,16505.0,1339.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,190.0,9.391
2.0,24.0,2.0,16506.0,1339.0,"[0.868469238, 1.790100098, -0.818908691]",11.0,0.0,67.0,9.392
2.0,24.0,1.0,16507.0,1339.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,83.0,9.393
2.0,24.0,2.0,16511.0,1340.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,195.0,9.397
2.0,24.0,1.0,16512.0,1340.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,201.0,9.398
2.0,24.0,3.0,16513.0,1340.0,"[-0.222595215, 0.987670898, -0.339172363]",11.0,0.0,237.0,9.399
2.0,24.0,3.0,16518.0,1341.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,127.0,9.404
2.0,24.0,1.0,16519.0,1341.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,190.0,9.405
2.0,24.0,2.0,16520.0,1341.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,160.0,9.406
2.0,24.0,2.0,16524.0,1342.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,44.0,9.41
2.0,24.0,1.0,16525.0,1342.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,108.0,9.411
2.0,24.0,3.0,16528.0,1342.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,17.0,9.414
2.0,24.0,3.0,16532.0,1343.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,209.0,9.418
2.0,24.0,2.0,16533.0,1343.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,234.0,9.419
2.0,24.0,1.0,16534.0,1343.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,217.0,9.42
2.0,24.0,3.0,16538.0,1344.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,99.0,9.424
2.0,24.0,2.0,16539.0,1344.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,255.0,9.425
2.0,24.0,1.0,16540.0,1344.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,169.0,9.426
2.0,24.0,3.0,16545.0,1345.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,243.0,9.431
2.0,24.0,1.0,16546.0,1345.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,67.0,9.432
2.0,24.0,2.0,16547.0,1345.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,166.0,9.433
2.0,24.0,3.0,16551.0,1346.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,12.0,9.437
2.0,24.0,2.0,16552.0,1346.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,206.0,9.438
2.0,24.0,1.0,16553.0,1346.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,43.0,9.439
2.0,24.0,2.0,16557.0,1347.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,180.0,9.443
2.0,24.0,3.0,16558.0,1347.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,182.0,9.444
2.0,24.0,1.0,16560.0,1347.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,237.0,9.446
2.0,24.0,3.0,16564.0,1348.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,109.0,9.45
2.0,24.0,2.0,16565.0,1348.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,232.0,9.451
2.0,24.0,1.0,16566.0,1348.0,"[0.251525879, -1.026794434, 0.056518555]",11.0,0.0,138.0,9.452
2.0,24.0,1.0,16569.0,1349.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,154.0,9.455
2.0,24.0,3.0,16570.0,1349.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,30.0,9.456
2.0,24.0,2.0,16571.0,1349.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,144.0,9.457
2.0,24.0,3.0,16575.0,1350.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,40.0,9.461
2.0,24.0,1.0,16576.0,1350.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,127.0,9.462
2.0,24.0,2.0,16580.0,1350.0,"[1.437988281, 0.459533691, -1.585144043]",11.0,0.0,224.0,9.466
2.0,24.0,3.0,16584.0,1351.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,223.0,9.47
2.0,24.0,2.0,16585.0,1351.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,40.0,9.471
2.0,24.0,1.0,16586.0,1351.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,225.0,9.472
2.0,24.0,3.0,16589.0,1352.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,137.0,9.475
2.0,24.0,1.0,16590.0,1352.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,194.0,9.476
2.0,24.0,2.0,16591.0,1352.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,120.0,9.477
2.0,24.0,3.0,16598.0,1353.0,"[-0.211486816, 1.221923828, -0.313781738]",11.0,0.0,60.0,9.484
2.0,24.0,1.0,16599.0,1353.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,112.0,9.485
2.0,24.0,2.0,16600.0,1353.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,224.0,9.486
2.0,24.0,3.0,16604.0,1354.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,83.0,9.49
2.0,24.0,2.0,16606.0,1354.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,31.0,9.492
2.0,24.0,1.0,16607.0,1354.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,209.0,9.493
2.0,24.0,2.0,16610.0,1355.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,126.0,9.496
2.0,24.0,1.0,16611.0,1355.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,110.0,9.497
2.0,24.0,3.0,16612.0,1355.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,10.0,9.498
2.0,24.0,2.0,16615.0,1356.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,208.0,9.501
2.0,24.0,1.0,16616.0,1356.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,158.0,9.502
2.0,24.0,3.0,16617.0,1356.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,111.0,9.503
2.0,24.0,1.0,16622.0,1357.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,174.0,9.508
2.0,24.0,2.0,16623.0,1357.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,61.0,9.509
2.0,24.0,3.0,16624.0,1357.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,104.0,9.51
2.0,24.0,3.0,16627.0,1358.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,203.0,9.513
2.0,24.0,2.0,16628.0,1358.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,196.0,9.514
2.0,24.0,1.0,16630.0,1358.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,158.0,9.516
2.0,24.0,2.0,16634.0,1359.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,113.0,9.52
2.0,24.0,3.0,16635.0,1359.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,38.0,9.521
2.0,24.0,1.0,16636.0,1359.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,0.0,9.522
2.0,24.0,1.0,16639.0,1360.0,"[0.180908203, -1.19342041, -0.004699707]",11.0,0.0,98.0,9.525
2.0,24.0,2.0,16640.0,1360.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,54.0,9.526
2.0,24.0,3.0,16642.0,1360.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,154.0,9.528
2.0,24.0,2.0,16646.0,1361.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,133.0,9.532
2.0,24.0,3.0,16647.0,1361.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,224.0,9.533
2.0,24.0,1.0,16651.0,1361.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,142.0,9.537
2.0,24.0,1.0,16654.0,1362.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,184.0,9.54
2.0,24.0,3.0,16655.0,1362.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,40.0,9.541
2.0,24.0,2.0,16657.0,1362.0,"[0.657653809, 1.752075195, 0.170898438]",11.0,0.0,81.0,9.543
2.0,24.0,3.0,16661.0,1363.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,39.0,9.547
2.0,24.0,1.0,16662.0,1363.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,196.0,9.548
2.0,24.0,2.0,16663.0,1363.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,169.0,9.549
2.0,24.0,1.0,16667.0,1364.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,69.0,9.553
2.0,24.0,3.0,16668.0,1364.0,"[0.192687988, 1.660400391, -0.080322266]",11.0,0.0,164.0,9.554
2.0,24.0,2.0,16669.0,1364.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,227.0,9.555
2.0,24.0,1.0,16672.0,1365.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,213.0,9.558
2.0,24.0,2.0,16673.0,1365.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,92.0,9.559
2.0,24.0,3.0,16674.0,1365.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,68.0,9.56
2.0,24.0,2.0,16680.0,1366.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,71.0,9.566
2.0,24.0,1.0,16681.0,1366.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,206.0,9.567
2.0,24.0,3.0,16682.0,1366.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,229.0,9.568
2.0,24.0,3.0,16685.0,1367.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,236.0,9.571
2.0,24.0,2.0,16687.0,1367.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,55.0,9.573
2.0,24.0,1.0,16688.0,1367.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,8.0,9.574
2.0,24.0,3.0,16691.0,1368.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,174.0,9.577
2.0,24.0,1.0,16692.0,1368.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,43.0,9.578
2.0,24.0,2.0,16693.0,1368.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,219.0,9.579
2.0,24.0,2.0,16697.0,1369.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,208.0,9.583
2.0,24.0,3.0,16699.0,1369.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,67.0,9.585
2.0,24.0,1.0,16700.0,1369.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,115.0,9.586
2.0,24.0,2.0,16703.0,1370.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,47.0,9.589
2.0,24.0,1.0,16704.0,1370.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,202.0,9.59
2.0,24.0,3.0,16705.0,1370.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,111.0,9.591
2.0,24.0,2.0,16709.0,1371.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,79.0,9.595
2.0,24.0,1.0,16710.0,1371.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,121.0,9.596
2.0,24.0,3.0,16711.0,1371.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,204.0,9.597
2.0,24.0,1.0,16714.0,1372.0,"[0.151794434, -1.067199707, 0.278747559]",11.0,0.0,166.0,9.6
2.0,24.0,3.0,16715.0,1372.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,19.0,9.601
2.0,24.0,2.0,16716.0,1372.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,15.0,9.602
2.0,24.0,2.0,16720.0,1373.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,149.0,9.606
2.0,24.0,1.0,16721.0,1373.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,183.0,9.607
2.0,24.0,3.0,16723.0,1373.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,111.0,9.609
2.0,24.0,3.0,16726.0,1374.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,246.0,9.612
2.0,24.0,1.0,16727.0,1374.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,72.0,9.613
2.0,24.0,2.0,16728.0,1374.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,52.0,9.614
2.0,24.0,3.0,16733.0,1375.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,210.0,9.619
2.0,24.0,2.0,16734.0,1375.0,"[0.46673584, 0.93927002, -0.321838379]",11.0,0.0,135.0,9.62
2.0,24.0,1.0,16735.0,1375.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,165.0,9.621
2.0,24.0,3.0,16739.0,1376.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,79.0,9.625
2.0,24.0,1.0,16742.0,1376.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,23.0,9.628
2.0,24.0,2.0,16745.0,1376.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,246.0,9.631
2.0,24.0,1.0,16748.0,1377.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,174.0,9.634
2.0,24.0,2.0,16749.0,1377.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,54.0,9.635
2.0,24.0,3.0,16750.0,1377.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,222.0,9.636
2.0,24.0,2.0,16754.0,1378.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,41.0,9.64
2.0,24.0,3.0,16755.0,1378.0,"[-0.06262207, 1.490600586, -0.134643555]",11.0,0.0,178.0,9.641
2.0,24.0,1.0,16756.0,1378.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,158.0,9.642
2.0,24.0,2.0,16759.0,1379.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,83.0,9.645
2.0,24.0,3.0,16760.0,1379.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,50.0,9.646
2.0,24.0,1.0,16763.0,1379.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,92.0,9.649
2.0,24.0,2.0,16767.0,1380.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,233.0,9.653
2.0,24.0,1.0,16769.0,1380.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,124.0,9.655
2.0,24.0,3.0,16770.0,1380.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,18.0,9.656
2.0,24.0,1.0,16774.0,1381.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,171.0,9.66
2.0,24.0,2.0,16775.0,1381.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,110.0,9.661
2.0,24.0,3.0,16776.0,1381.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,116.0,9.662
2.0,24.0,3.0,16779.0,1382.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,215.0,9.665
2.0,24.0,2.0,16780.0,1382.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,6.0,9.666
2.0,24.0,1.0,16781.0,1382.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,195.0,9.667
2.0,24.0,2.0,16785.0,1383.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,38.0,9.671
2.0,24.0,1.0,16786.0,1383.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,144.0,9.672
2.0,24.0,3.0,16790.0,1383.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,247.0,9.676
2.0,24.0,2.0,16793.0,1384.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,117.0,9.679
2.0,24.0,3.0,16794.0,1384.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,166.0,9.68
2.0,24.0,1.0,16795.0,1384.0,"[0.29888916, -0.962036133, 0.299255371]",11.0,0.0,36.0,9.681
2.0,24.0,2.0,16799.0,1385.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,198.0,9.685
2.0,24.0,3.0,16800.0,1385.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,140.0,9.686
2.0,24.0,1.0,16801.0,1385.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,59.0,9.687
2.0,24.0,1.0,16807.0,1386.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,196.0,9.693
2.0,24.0,3.0,16808.0,1386.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,45.0,9.694
2.0,24.0,2.0,16809.0,1386.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,141.0,9.695
2.0,24.0,2.0,16813.0,1387.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,246.0,9.699
2.0,24.0,1.0,16814.0,1387.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,147.0,9.7
2.0,24.0,3.0,16816.0,1387.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,2.0,9.702
2.0,24.0,2.0,16819.0,1388.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,203.0,9.705
2.0,24.0,1.0,16820.0,1388.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,72.0,9.706
2.0,24.0,3.0,16823.0,1388.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,223.0,9.709
2.0,24.0,1.0,16827.0,1389.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,63.0,9.713
2.0,24.0,3.0,16828.0,1389.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,196.0,9.714
2.0,24.0,2.0,16829.0,1389.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,179.0,9.715
2.0,24.0,2.0,16832.0,1390.0,"[0.190734863, 1.092773438, -0.03112793]",11.0,0.0,176.0,9.718
2.0,24.0,1.0,16833.0,1390.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,19.0,9.719
2.0,24.0,3.0,16834.0,1390.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,14.0,9.72
2.0,24.0,3.0,16838.0,1391.0,"[0.524658203, 0.801452637, 0.241027832]",11.0,0.0,206.0,9.724
2.0,24.0,2.0,16839.0,1391.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,100.0,9.725
2.0,24.0,1.0,16840.0,1391.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,68.0,9.726
2.0,24.0,2.0,16844.0,1392.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,205.0,9.73
2.0,24.0,3.0,16845.0,1392.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,195.0,9.731
2.0,24.0,1.0,16846.0,1392.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,122.0,9.732
2.0,24.0,3.0,16850.0,1393.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,144.0,9.736
2.0,24.0,1.0,16851.0,1393.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,85.0,9.737
2.0,24.0,2.0,16852.0,1393.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,177.0,9.738
2.0,24.0,3.0,16855.0,1394.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,166.0,9.741
2.0,24.0,2.0,16856.0,1394.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,246.0,9.742
2.0,24.0,1.0,16858.0,1394.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,78.0,9.744
2.0,24.0,2.0,16868.0,1395.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,51.0,9.754
2.0,24.0,3.0,16869.0,1395.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,122.0,9.755
2.0,24.0,1.0,16871.0,1395.0,"[-0.004638672, -0.888671875, 0.209716797]",11.0,0.0,75.0,9.757
2.0,24.0,1.0,16874.0,1396.0,"[0.06463623, -0.875488281, 0.203491211]",11.0,0.0,123.0,9.76
2.0,24.0,3.0,16875.0,1396.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,214.0,9.761
2.0,24.0,2.0,16876.0,1396.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,10.0,9.762
2.0,24.0,1.0,16880.0,1397.0,"[0.06463623, -0.875488281, 0.203491211]",11.0,0.0,116.0,9.766
2.0,24.0,2.0,16881.0,1397.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,42.0,9.767
2.0,24.0,3.0,16882.0,1397.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,125.0,9.768
2.0,24.0,3.0,16885.0,1398.0,"[-0.065795898, 0.676086426, 0.106811523]",11.0,0.0,56.0,9.771
2.0,24.0,1.0,16886.0,1398.0,"[0.06463623, -0.875488281, 0.203491211]",11.0,0.0,139.0,9.772
2.0,24.0,2.0,16888.0,1397.0,"[0.225402832, 0.962524414, -0.108703613]",11.0,0.0,91.0,9.774
2.0,24.0,2.0,16937.0,1399.0,"[0.221008301, 0.973083496, -0.22265625]",11.0,0.0,247.0,9.823
2.0,24.0,1.0,16938.0,1399.0,"[0.06463623, -0.875488281, 0.203491211]",11.0,0.0,242.0,9.824
2.0,24.0,3.0,16939.0,1399.0,"[-0.189086914, 1.14654541, -0.059753418]",11.0,0.0,165.0,9.825
2.0,24.0,2.0,16942.0,1400.0,"[0.221008301, 0.973083496, -0.22265625]",11.0,0.0,77.0,9.828
2.0,24.0,3.0,16943.0,1400.0,"[-0.189086914, 1.14654541, -0.059753418]",11.0,0.0,134.0,9.829
2.0,24.0,1.0,16944.0,1400.0,"[0.06463623, -0.875488281, 0.203491211]",11.0,0.0,30.0,9.83
2.0,24.0,2.0,16948.0,1401.0,"[0.221008301, 0.973083496, -0.22265625]",11.0,0.0,66.0,9.834
2.0,24.0,3.0,16949.0,1401.0,"[-0.189086914, 1.14654541, -0.059753418]",11.0,0.0,137.0,9.835
2.0,24.0,1.0,16950.0,1401.0,"[0.06463623, -0.875488281, 0.203491211]",11.0,0.0,173.0,9.836
2.0,24.0,2.0,16953.0,1402.0,"[0.221008301, 0.973083496, -0.22265625]",11.0,0.0,191.0,9.839
2.0,24.0,1.0,16954.0,1402.0,"[0.039001465, -0.910461426, 0.081481934]",11.0,0.0,163.0,9.84
