PacketType,PayloadLen,DeviceID,Timestamp,PacketID,accel,Flags,Battery,CRC,time
2.0,24.0,3.0,10772.0,566.0,"[-0.238037109375, 0.9609375, 0.029541015625]",11.0,0.0,130.0,4.254
2.0,24.0,2.0,10776.0,567.0,"[0.041015625, 1.012451171875, -0.055908203125]",11.0,0.0,240.0,4.258
2.0,24.0,1.0,10777.0,567.0,"[-0.103759765625, 0.9921875, -0.007568359375]",11.0,0.0,209.0,4.259
2.0,24.0,2.0,10778.0,567.0,"[0.041015625, 1.012451171875, -0.055908203125]",11.0,0.0,131.0,4.26
2.0,24.0,3.0,10779.0,567.0,"[-0.24560546875, 0.962158203125, 0.03125]",11.0,0.0,15.0,4.261
2.0,24.0,1.0,10786.0,568.0,"[-0.103759765625, 0.9921875, -0.007568359375]",11.0,0.0,162.0,4.268
2.0,24.0,3.0,10787.0,568.0,"[-0.24560546875, 0.962158203125, 0.03125]",11.0,0.0,181.0,4.269
2.0,24.0,2.0,10788.0,568.0,"[0.03662109375, 1.0146484375, -0.05126953125]",11.0,0.0,45.0,4.27
2.0,24.0,1.0,10797.0,569.0,"[-0.10107421875, 0.994140625, -0.015380859375]",11.0,0.0,216.0,4.279
2.0,24.0,3.0,10798.0,569.0,"[-0.236328125, 0.970458984375, 0.031005859375]",11.0,0.0,103.0,4.28
2.0,24.0,2.0,10800.0,569.0,"[0.04833984375, 1.010986328125, -0.0546875]",11.0,0.0,134.0,4.282
2.0,24.0,3.0,10804.0,570.0,"[-0.236328125, 0.970458984375, 0.031005859375]",11.0,0.0,36.0,4.286
2.0,24.0,1.0,10806.0,570.0,"[-0.10107421875, 0.994140625, -0.015380859375]",11.0,0.0,33.0,4.288
2.0,24.0,2.0,10810.0,570.0,"[0.04833984375, 1.010986328125, -0.0546875]",11.0,0.0,84.0,4.292
2.0,24.0,3.0,10817.0,571.0,"[-0.24365234375, 0.9658203125, 0.027099609375]",11.0,0.0,122.0,4.299
2.0,24.0,2.0,10818.0,571.0,"[0.049072265625, 1.0078125, -0.048095703125]",11.0,0.0,191.0,4.3
2.0,24.0,1.0,10819.0,571.0,"[-0.10107421875, 0.988037109375, -0.01708984375]",11.0,0.0,23.0,4.301
2.0,24.0,3.0,10821.0,571.0,"[-0.24365234375, 0.9658203125, 0.027099609375]",11.0,0.0,156.0,4.303
2.0,24.0,1.0,10823.0,572.0,"[-0.10107421875, 0.988037109375, -0.01708984375]",11.0,0.0,3.0,4.305
2.0,24.0,3.0,10824.0,572.0,"[-0.24462890625, 0.9599609375, 0.021484375]",11.0,0.0,99.0,4.306
2.0,24.0,2.0,10825.0,572.0,"[0.049072265625, 1.0078125, -0.048095703125]",11.0,0.0,79.0,4.307
2.0,24.0,1.0,10829.0,573.0,"[-0.10595703125, 0.9853515625, -0.0166015625]",11.0,0.0,210.0,4.311
2.0,24.0,3.0,10830.0,573.0,"[-0.24462890625, 0.9599609375, 0.021484375]",11.0,0.0,208.0,4.312
2.0,24.0,2.0,10831.0,573.0,"[0.04443359375, 1.01318359375, -0.053955078125]",11.0,0.0,171.0,4.313
2.0,24.0,1.0,10834.0,574.0,"[-0.10595703125, 0.9853515625, -0.0166015625]",11.0,0.0,205.0,4.316
2.0,24.0,3.0,10837.0,574.0,"[-0.24462890625, 0.9599609375, 0.021484375]",11.0,0.0,41.0,4.319
2.0,24.0,2.0,10838.0,574.0,"[0.04443359375, 1.01318359375, -0.053955078125]",11.0,0.0,33.0,4.32
2.0,24.0,2.0,10843.0,575.0,"[0.04443359375, 1.01318359375, -0.053955078125]",11.0,0.0,144.0,4.325
2.0,24.0,1.0,10846.0,575.0,"[-0.10986328125, 0.98388671875, -0.021484375]",11.0,0.0,183.0,4.328
2.0,24.0,3.0,10848.0,575.0,"[-0.244140625, 0.964111328125, 0.02685546875]",11.0,0.0,165.0,4.33
2.0,24.0,3.0,10851.0,576.0,"[-0.244140625, 0.964111328125, 0.02685546875]",11.0,0.0,164.0,4.333
2.0,24.0,2.0,10852.0,576.0,"[0.05712890625, 1.0087890625, -0.042236328125]",11.0,0.0,147.0,4.334
2.0,24.0,1.0,10853.0,576.0,"[-0.10986328125, 0.98388671875, -0.021484375]",11.0,0.0,201.0,4.335
2.0,24.0,1.0,10857.0,577.0,"[-0.10986328125, 0.98388671875, -0.021484375]",11.0,0.0,194.0,4.339
2.0,24.0,2.0,10858.0,577.0,"[0.05712890625, 1.0087890625, -0.042236328125]",11.0,0.0,235.0,4.34
2.0,24.0,3.0,10859.0,577.0,"[-0.25, 0.962646484375, 0.018798828125]",11.0,0.0,28.0,4.341
2.0,24.0,2.0,10866.0,578.0,"[0.053955078125, 1.011962890625, -0.053466796875]",11.0,0.0,156.0,4.348
2.0,24.0,3.0,10867.0,578.0,"[-0.25, 0.962646484375, 0.018798828125]",11.0,0.0,44.0,4.349
2.0,24.0,1.0,10868.0,578.0,"[-0.11328125, 0.97998046875, -0.011474609375]",11.0,0.0,233.0,4.35
2.0,24.0,3.0,10872.0,579.0,"[-0.25, 0.962646484375, 0.018798828125]",11.0,0.0,8.0,4.354
2.0,24.0,1.0,10873.0,579.0,"[-0.11328125, 0.97998046875, -0.011474609375]",11.0,0.0,88.0,4.355
2.0,24.0,2.0,10876.0,579.0,"[0.053955078125, 1.011962890625, -0.053466796875]",11.0,0.0,228.0,4.358
2.0,24.0,3.0,10881.0,580.0,"[-0.24609375, 0.959228515625, 0.023193359375]",11.0,0.0,162.0,4.363
2.0,24.0,1.0,10882.0,580.0,"[-0.11669921875, 0.980712890625, -0.011962890625]",11.0,0.0,188.0,4.364
2.0,24.0,2.0,10884.0,580.0,"[0.053955078125, 1.011962890625, -0.053466796875]",11.0,0.0,183.0,4.366
2.0,24.0,3.0,10888.0,581.0,"[-0.24609375, 0.959228515625, 0.023193359375]",11.0,0.0,245.0,4.37
2.0,24.0,2.0,10889.0,581.0,"[0.057373046875, 1.00927734375, -0.051025390625]",11.0,0.0,73.0,4.371
2.0,24.0,1.0,10890.0,581.0,"[-0.11669921875, 0.980712890625, -0.011962890625]",11.0,0.0,81.0,4.372
2.0,24.0,2.0,10893.0,582.0,"[0.057373046875, 1.00927734375, -0.051025390625]",11.0,0.0,197.0,4.375
2.0,24.0,1.0,10894.0,582.0,"[-0.11669921875, 0.980712890625, -0.011962890625]",11.0,0.0,221.0,4.376
2.0,24.0,3.0,10895.0,582.0,"[-0.242431640625, 0.966796875, 0.01806640625]",11.0,0.0,246.0,4.377
2.0,24.0,2.0,10905.0,583.0,"[0.059814453125, 1.01171875, -0.050048828125]",11.0,0.0,125.0,4.387
2.0,24.0,1.0,10906.0,583.0,"[-0.11474609375, 0.987060546875, -0.02001953125]",11.0,0.0,108.0,4.388
2.0,24.0,3.0,10907.0,583.0,"[-0.242431640625, 0.966796875, 0.01806640625]",11.0,0.0,167.0,4.389
2.0,24.0,1.0,10910.0,584.0,"[-0.11474609375, 0.987060546875, -0.02001953125]",11.0,0.0,79.0,4.392
2.0,24.0,2.0,10911.0,584.0,"[0.059814453125, 1.01171875, -0.050048828125]",11.0,0.0,45.0,4.393
2.0,24.0,3.0,10912.0,584.0,"[-0.25390625, 0.96337890625, 0.0283203125]",11.0,0.0,225.0,4.394
2.0,24.0,1.0,10916.0,585.0,"[-0.109375, 0.98974609375, -0.02001953125]",11.0,0.0,110.0,4.398
2.0,24.0,2.0,10917.0,585.0,"[0.059814453125, 1.01171875, -0.050048828125]",11.0,0.0,7.0,4.399
2.0,24.0,3.0,10918.0,585.0,"[-0.25390625, 0.96337890625, 0.0283203125]",11.0,0.0,82.0,4.4
2.0,24.0,1.0,10922.0,586.0,"[-0.109375, 0.98974609375, -0.02001953125]",11.0,0.0,90.0,4.404
2.0,24.0,3.0,10923.0,586.0,"[-0.25390625, 0.96337890625, 0.0283203125]",11.0,0.0,175.0,4.405
2.0,24.0,2.0,10925.0,586.0,"[0.054931640625, 1.01220703125, -0.05029296875]",11.0,0.0,10.0,4.407
2.0,24.0,3.0,10928.0,587.0,"[-0.25927734375, 0.964111328125, 0.013427734375]",11.0,0.0,170.0,4.41
2.0,24.0,2.0,10929.0,587.0,"[0.054931640625, 1.01220703125, -0.05029296875]",11.0,0.0,144.0,4.411
2.0,24.0,1.0,10931.0,587.0,"[-0.109375, 0.98974609375, -0.02001953125]",11.0,0.0,156.0,4.413
2.0,24.0,3.0,10934.0,588.0,"[-0.25927734375, 0.964111328125, 0.013427734375]",11.0,0.0,205.0,4.416
2.0,24.0,1.0,10936.0,588.0,"[-0.10009765625, 0.99365234375, -0.024169921875]",11.0,0.0,53.0,4.418
2.0,24.0,2.0,10937.0,588.0,"[0.054931640625, 1.01220703125, -0.05029296875]",11.0,0.0,169.0,4.419
2.0,24.0,3.0,10942.0,589.0,"[-0.25927734375, 0.964111328125, 0.013427734375]",11.0,0.0,32.0,4.424
2.0,24.0,2.0,10943.0,589.0,"[0.053955078125, 1.00927734375, -0.05322265625]",11.0,0.0,123.0,4.425
2.0,24.0,1.0,10944.0,589.0,"[-0.10009765625, 0.99365234375, -0.024169921875]",11.0,0.0,38.0,4.426
2.0,24.0,2.0,10948.0,590.0,"[0.053955078125, 1.00927734375, -0.05322265625]",11.0,0.0,237.0,4.43
2.0,24.0,3.0,10949.0,590.0,"[-0.25390625, 0.96533203125, 0.015380859375]",11.0,0.0,171.0,4.431
2.0,24.0,1.0,10950.0,590.0,"[-0.091796875, 0.9951171875, -0.01904296875]",11.0,0.0,134.0,4.432
2.0,24.0,2.0,10955.0,591.0,"[0.05126953125, 1.00927734375, -0.043701171875]",11.0,0.0,240.0,4.437
2.0,24.0,3.0,10956.0,591.0,"[-0.25390625, 0.96533203125, 0.015380859375]",11.0,0.0,252.0,4.438
2.0,24.0,1.0,10957.0,591.0,"[-0.091796875, 0.9951171875, -0.01904296875]",11.0,0.0,162.0,4.439
2.0,24.0,1.0,10961.0,592.0,"[-0.091796875, 0.9951171875, -0.01904296875]",11.0,0.0,181.0,4.443
2.0,24.0,2.0,10962.0,592.0,"[0.05126953125, 1.00927734375, -0.043701171875]",11.0,0.0,187.0,4.444
2.0,24.0,3.0,10963.0,592.0,"[-0.25732421875, 0.96142578125, 0.01904296875]",11.0,0.0,149.0,4.445
2.0,24.0,3.0,10968.0,593.0,"[-0.25732421875, 0.96142578125, 0.01904296875]",11.0,0.0,177.0,4.45
2.0,24.0,2.0,10969.0,593.0,"[0.05126953125, 1.00927734375, -0.043701171875]",11.0,0.0,159.0,4.451
2.0,24.0,1.0,10970.0,593.0,"[-0.098388671875, 0.9951171875, -0.01806640625]",11.0,0.0,13.0,4.452
2.0,24.0,2.0,10976.0,594.0,"[0.058837890625, 1.010009765625, -0.055419921875]",11.0,0.0,252.0,4.458
2.0,24.0,1.0,10978.0,594.0,"[-0.098388671875, 0.9951171875, -0.01806640625]",11.0,0.0,24.0,4.46
2.0,24.0,3.0,10981.0,594.0,"[-0.25732421875, 0.96142578125, 0.01904296875]",11.0,0.0,248.0,4.463
2.0,24.0,2.0,10987.0,595.0,"[0.058837890625, 1.010009765625, -0.055419921875]",11.0,0.0,216.0,4.469
2.0,24.0,1.0,10988.0,595.0,"[-0.096923828125, 0.986083984375, -0.01513671875]",11.0,0.0,187.0,4.47
2.0,24.0,3.0,10989.0,595.0,"[-0.25048828125, 0.958251953125, 0.0185546875]",11.0,0.0,182.0,4.471
2.0,24.0,1.0,10993.0,596.0,"[-0.096923828125, 0.986083984375, -0.01513671875]",11.0,0.0,79.0,4.475
2.0,24.0,2.0,10994.0,596.0,"[0.062255859375, 1.012451171875, -0.05419921875]",11.0,0.0,51.0,4.476
2.0,24.0,3.0,10995.0,596.0,"[-0.25048828125, 0.958251953125, 0.0185546875]",11.0,0.0,139.0,4.477
2.0,24.0,1.0,10998.0,597.0,"[-0.106201171875, 0.98046875, -0.016357421875]",11.0,0.0,248.0,4.48
2.0,24.0,2.0,10999.0,597.0,"[0.062255859375, 1.012451171875, -0.05419921875]",11.0,0.0,73.0,4.481
2.0,24.0,3.0,11001.0,597.0,"[-0.248291015625, 0.95849609375, 0.020263671875]",11.0,0.0,213.0,4.483
2.0,24.0,3.0,11005.0,598.0,"[-0.248291015625, 0.95849609375, 0.020263671875]",11.0,0.0,89.0,4.487
2.0,24.0,1.0,11006.0,598.0,"[-0.106201171875, 0.98046875, -0.016357421875]",11.0,0.0,89.0,4.488
2.0,24.0,2.0,11007.0,598.0,"[0.062255859375, 1.012451171875, -0.05419921875]",11.0,0.0,232.0,4.489
2.0,24.0,3.0,11011.0,599.0,"[-0.248291015625, 0.95849609375, 0.020263671875]",11.0,0.0,117.0,4.493
2.0,24.0,2.0,11012.0,599.0,"[0.05859375, 1.010498046875, -0.049072265625]",11.0,0.0,156.0,4.494
2.0,24.0,1.0,11013.0,599.0,"[-0.106201171875, 0.98046875, -0.016357421875]",11.0,0.0,41.0,4.495
2.0,24.0,1.0,11016.0,600.0,"[-0.103759765625, 0.983154296875, -0.013671875]",11.0,0.0,48.0,4.498
2.0,24.0,2.0,11017.0,600.0,"[0.05859375, 1.010498046875, -0.049072265625]",11.0,0.0,206.0,4.499
2.0,24.0,3.0,11019.0,600.0,"[-0.241943359375, 0.963134765625, 0.025146484375]",11.0,0.0,22.0,4.501
2.0,24.0,2.0,11023.0,601.0,"[0.05859375, 1.010498046875, -0.049072265625]",11.0,0.0,125.0,4.505
2.0,24.0,1.0,11024.0,601.0,"[-0.103759765625, 0.983154296875, -0.013671875]",11.0,0.0,76.0,4.506
2.0,24.0,3.0,11025.0,601.0,"[-0.241943359375, 0.963134765625, 0.025146484375]",11.0,0.0,25.0,4.507
2.0,24.0,1.0,11029.0,602.0,"[-0.103759765625, 0.983154296875, -0.013671875]",11.0,0.0,122.0,4.511
2.0,24.0,3.0,11030.0,602.0,"[-0.250244140625, 0.959716796875, 0.020751953125]",11.0,0.0,162.0,4.512
2.0,24.0,2.0,11031.0,602.0,"[0.056396484375, 1.012939453125, -0.053466796875]",11.0,0.0,20.0,4.513
2.0,24.0,2.0,11038.0,603.0,"[0.056396484375, 1.012939453125, -0.053466796875]",11.0,0.0,67.0,4.52
2.0,24.0,1.0,11039.0,603.0,"[-0.1025390625, 0.988525390625, -0.016357421875]",11.0,0.0,31.0,4.521
2.0,24.0,3.0,11041.0,603.0,"[-0.250244140625, 0.959716796875, 0.020751953125]",11.0,0.0,31.0,4.523
2.0,24.0,1.0,11044.0,604.0,"[-0.1025390625, 0.988525390625, -0.016357421875]",11.0,0.0,91.0,4.526
2.0,24.0,3.0,11045.0,604.0,"[-0.250244140625, 0.959716796875, 0.020751953125]",11.0,0.0,11.0,4.527
2.0,24.0,2.0,11046.0,604.0,"[0.0576171875, 1.011962890625, -0.048095703125]",11.0,0.0,88.0,4.528
2.0,24.0,1.0,11050.0,605.0,"[-0.09716796875, 0.985595703125, -0.01513671875]",11.0,0.0,229.0,4.532
2.0,24.0,2.0,11052.0,605.0,"[0.0576171875, 1.011962890625, -0.048095703125]",11.0,0.0,198.0,4.534
2.0,24.0,3.0,11053.0,605.0,"[-0.24169921875, 0.965087890625, 0.02587890625]",11.0,0.0,35.0,4.535
2.0,24.0,1.0,11058.0,606.0,"[-0.09716796875, 0.985595703125, -0.01513671875]",11.0,0.0,213.0,4.54
2.0,24.0,2.0,11059.0,606.0,"[0.0576171875, 1.011962890625, -0.048095703125]",11.0,0.0,217.0,4.541
2.0,24.0,3.0,11060.0,606.0,"[-0.24169921875, 0.965087890625, 0.02587890625]",11.0,0.0,169.0,4.542
2.0,24.0,3.0,11063.0,607.0,"[-0.24169921875, 0.965087890625, 0.02587890625]",11.0,0.0,70.0,4.545
2.0,24.0,1.0,11064.0,607.0,"[-0.09716796875, 0.985595703125, -0.01513671875]",11.0,0.0,75.0,4.546
2.0,24.0,2.0,11065.0,607.0,"[0.05419921875, 1.0146484375, -0.049560546875]",11.0,0.0,66.0,4.547
2.0,24.0,2.0,11069.0,608.0,"[0.05419921875, 1.0146484375, -0.049560546875]",11.0,0.0,211.0,4.551
2.0,24.0,1.0,11070.0,608.0,"[-0.0986328125, 0.98388671875, -0.014404296875]",11.0,0.0,136.0,4.552
2.0,24.0,3.0,11072.0,608.0,"[-0.25146484375, 0.96142578125, 0.0283203125]",11.0,0.0,181.0,4.554
2.0,24.0,3.0,11077.0,609.0,"[-0.25146484375, 0.96142578125, 0.0283203125]",11.0,0.0,207.0,4.559
2.0,24.0,1.0,11078.0,609.0,"[-0.0986328125, 0.98388671875, -0.014404296875]",11.0,0.0,155.0,4.56
2.0,24.0,2.0,11087.0,609.0,"[0.049560546875, 1.0126953125, -0.049560546875]",11.0,0.0,156.0,4.569
2.0,24.0,1.0,11091.0,610.0,"[-0.09765625, 0.99267578125, -0.0205078125]",11.0,0.0,25.0,4.573
2.0,24.0,2.0,11092.0,610.0,"[0.049560546875, 1.0126953125, -0.049560546875]",11.0,0.0,101.0,4.574
2.0,24.0,3.0,11093.0,610.0,"[-0.24755859375, 0.964599609375, 0.031494140625]",11.0,0.0,62.0,4.575
2.0,24.0,2.0,11097.0,611.0,"[0.05224609375, 1.01025390625, -0.05029296875]",11.0,0.0,56.0,4.579
2.0,24.0,1.0,11098.0,611.0,"[-0.09765625, 0.99267578125, -0.0205078125]",11.0,0.0,78.0,4.58
2.0,24.0,3.0,11100.0,611.0,"[-0.243896484375, 0.96240234375, 0.017333984375]",11.0,0.0,166.0,4.582
2.0,24.0,3.0,11104.0,612.0,"[-0.243896484375, 0.96240234375, 0.017333984375]",11.0,0.0,205.0,4.586
2.0,24.0,2.0,11105.0,612.0,"[0.05224609375, 1.01025390625, -0.05029296875]",11.0,0.0,181.0,4.587
2.0,24.0,1.0,11109.0,612.0,"[-0.09814453125, 0.98779296875, -0.016845703125]",11.0,0.0,204.0,4.591
2.0,24.0,1.0,11112.0,613.0,"[-0.09814453125, 0.98779296875, -0.016845703125]",11.0,0.0,125.0,4.594
2.0,24.0,3.0,11113.0,613.0,"[-0.243896484375, 0.96240234375, 0.017333984375]",11.0,0.0,154.0,4.595
2.0,24.0,2.0,11114.0,613.0,"[0.052490234375, 1.004638671875, -0.0537109375]",11.0,0.0,130.0,4.596
2.0,24.0,1.0,11118.0,614.0,"[-0.09814453125, 0.98779296875, -0.016845703125]",11.0,0.0,130.0,4.6
2.0,24.0,2.0,11119.0,614.0,"[0.052490234375, 1.004638671875, -0.0537109375]",11.0,0.0,180.0,4.601
2.0,24.0,3.0,11120.0,614.0,"[-0.25146484375, 0.96240234375, 0.0205078125]",11.0,0.0,73.0,4.602
2.0,24.0,1.0,11124.0,615.0,"[-0.0947265625, 0.98486328125, -0.0205078125]",11.0,0.0,120.0,4.606
2.0,24.0,3.0,11125.0,615.0,"[-0.25146484375, 0.96240234375, 0.0205078125]",11.0,0.0,51.0,4.607
2.0,24.0,2.0,11126.0,615.0,"[0.052490234375, 1.004638671875, -0.0537109375]",11.0,0.0,114.0,4.608
2.0,24.0,1.0,11131.0,616.0,"[-0.0947265625, 0.98486328125, -0.0205078125]",11.0,0.0,89.0,4.613
2.0,24.0,2.0,11132.0,616.0,"[0.058349609375, 1.012451171875, -0.05126953125]",11.0,0.0,180.0,4.614
2.0,24.0,3.0,11133.0,616.0,"[-0.25146484375, 0.96240234375, 0.0205078125]",11.0,0.0,61.0,4.615
2.0,24.0,3.0,11142.0,617.0,"[-0.252197265625, 0.960205078125, 0.015625]",11.0,0.0,89.0,4.624
2.0,24.0,1.0,11143.0,617.0,"[-0.10302734375, 0.97998046875, -0.0146484375]",11.0,0.0,87.0,4.625
2.0,24.0,2.0,11145.0,617.0,"[0.058349609375, 1.012451171875, -0.05126953125]",11.0,0.0,164.0,4.627
2.0,24.0,3.0,11148.0,618.0,"[-0.252197265625, 0.960205078125, 0.015625]",11.0,0.0,139.0,4.63
2.0,24.0,2.0,11149.0,618.0,"[0.05322265625, 1.009765625, -0.05322265625]",11.0,0.0,139.0,4.631
2.0,24.0,1.0,11150.0,618.0,"[-0.10302734375, 0.97998046875, -0.0146484375]",11.0,0.0,76.0,4.632
2.0,24.0,2.0,11152.0,618.0,"[0.05322265625, 1.009765625, -0.05322265625]",11.0,0.0,141.0,4.634
2.0,24.0,1.0,11154.0,619.0,"[-0.10302734375, 0.97998046875, -0.0146484375]",11.0,0.0,214.0,4.636
2.0,24.0,2.0,11155.0,619.0,"[0.05322265625, 1.009765625, -0.05322265625]",11.0,0.0,98.0,4.637
2.0,24.0,3.0,11156.0,619.0,"[-0.251220703125, 0.95947265625, 0.01953125]",11.0,0.0,84.0,4.638
2.0,24.0,3.0,11159.0,620.0,"[-0.251220703125, 0.95947265625, 0.01953125]",11.0,0.0,111.0,4.641
2.0,24.0,1.0,11160.0,620.0,"[-0.10400390625, 0.986083984375, -0.021240234375]",11.0,0.0,157.0,4.642
2.0,24.0,2.0,11161.0,620.0,"[0.05322265625, 1.009765625, -0.05322265625]",11.0,0.0,40.0,4.643
2.0,24.0,1.0,11167.0,621.0,"[-0.10400390625, 0.986083984375, -0.021240234375]",11.0,0.0,148.0,4.649
2.0,24.0,2.0,11168.0,621.0,"[0.052734375, 1.01025390625, -0.056396484375]",11.0,0.0,141.0,4.65
2.0,24.0,3.0,11169.0,621.0,"[-0.250244140625, 0.96044921875, 0.018798828125]",11.0,0.0,210.0,4.651
2.0,24.0,3.0,11173.0,622.0,"[-0.250244140625, 0.96044921875, 0.018798828125]",11.0,0.0,94.0,4.655
2.0,24.0,2.0,11174.0,622.0,"[0.052734375, 1.01025390625, -0.056396484375]",11.0,0.0,114.0,4.656
2.0,24.0,1.0,11175.0,622.0,"[-0.1083984375, 0.983154296875, -0.01318359375]",11.0,0.0,79.0,4.657
2.0,24.0,2.0,11176.0,622.0,"[0.052734375, 1.01025390625, -0.056396484375]",11.0,0.0,44.0,4.658
2.0,24.0,1.0,11179.0,623.0,"[-0.1083984375, 0.983154296875, -0.01318359375]",11.0,0.0,68.0,4.661
2.0,24.0,3.0,11180.0,623.0,"[-0.250244140625, 0.96044921875, 0.018798828125]",11.0,0.0,9.0,4.662
2.0,24.0,2.0,11183.0,623.0,"[0.05224609375, 1.01123046875, -0.046630859375]",11.0,0.0,24.0,4.665
2.0,24.0,3.0,11186.0,624.0,"[-0.25390625, 0.961669921875, 0.016845703125]",11.0,0.0,237.0,4.668
2.0,24.0,1.0,11187.0,624.0,"[-0.1083984375, 0.983154296875, -0.01318359375]",11.0,0.0,181.0,4.669
2.0,24.0,2.0,11189.0,624.0,"[0.05224609375, 1.01123046875, -0.046630859375]",11.0,0.0,154.0,4.671
2.0,24.0,1.0,11192.0,625.0,"[-0.110595703125, 0.98876953125, -0.020263671875]",11.0,0.0,179.0,4.674
2.0,24.0,2.0,11193.0,625.0,"[0.05224609375, 1.01123046875, -0.046630859375]",11.0,0.0,145.0,4.675
2.0,24.0,3.0,11194.0,625.0,"[-0.25390625, 0.961669921875, 0.016845703125]",11.0,0.0,0.0,4.676
2.0,24.0,3.0,11198.0,626.0,"[-0.25390625, 0.961669921875, 0.016845703125]",11.0,0.0,140.0,4.68
2.0,24.0,1.0,11199.0,626.0,"[-0.110595703125, 0.98876953125, -0.020263671875]",11.0,0.0,246.0,4.681
2.0,24.0,2.0,11200.0,626.0,"[0.057373046875, 1.012939453125, -0.04931640625]",11.0,0.0,91.0,4.682
2.0,24.0,1.0,11204.0,627.0,"[-0.110595703125, 0.98876953125, -0.020263671875]",11.0,0.0,44.0,4.686
2.0,24.0,2.0,11205.0,627.0,"[0.057373046875, 1.012939453125, -0.04931640625]",11.0,0.0,33.0,4.687
2.0,24.0,3.0,11207.0,627.0,"[-0.25341796875, 0.9638671875, 0.013427734375]",11.0,0.0,223.0,4.689
2.0,24.0,2.0,11211.0,628.0,"[0.057373046875, 1.012939453125, -0.04931640625]",11.0,0.0,141.0,4.693
2.0,24.0,1.0,11212.0,628.0,"[-0.108642578125, 0.992919921875, -0.013427734375]",11.0,0.0,80.0,4.694
2.0,24.0,3.0,11213.0,628.0,"[-0.25341796875, 0.9638671875, 0.013427734375]",11.0,0.0,149.0,4.695
2.0,24.0,1.0,11217.0,629.0,"[-0.108642578125, 0.992919921875, -0.013427734375]",11.0,0.0,112.0,4.699
2.0,24.0,2.0,11218.0,629.0,"[0.05517578125, 1.013427734375, -0.04931640625]",11.0,0.0,229.0,4.7
2.0,24.0,3.0,11219.0,629.0,"[-0.25341796875, 0.9638671875, 0.013427734375]",11.0,0.0,124.0,4.701
2.0,24.0,2.0,11223.0,630.0,"[0.05517578125, 1.013427734375, -0.04931640625]",11.0,0.0,211.0,4.705
2.0,24.0,1.0,11224.0,630.0,"[-0.108642578125, 0.992919921875, -0.013427734375]",11.0,0.0,107.0,4.706
2.0,24.0,3.0,11227.0,630.0,"[-0.246826171875, 0.962158203125, 0.017578125]",11.0,0.0,170.0,4.709
2.0,24.0,2.0,11231.0,631.0,"[0.050537109375, 1.00927734375, -0.051025390625]",11.0,0.0,206.0,4.713
2.0,24.0,1.0,11232.0,631.0,"[-0.109130859375, 0.994384765625, -0.012451171875]",11.0,0.0,47.0,4.714
2.0,24.0,3.0,11233.0,631.0,"[-0.246826171875, 0.962158203125, 0.017578125]",11.0,0.0,128.0,4.715
2.0,24.0,1.0,11237.0,632.0,"[-0.109130859375, 0.994384765625, -0.012451171875]",11.0,0.0,182.0,4.719
2.0,24.0,3.0,11238.0,632.0,"[-0.247314453125, 0.9638671875, 0.013671875]",11.0,0.0,181.0,4.72
2.0,24.0,2.0,11239.0,632.0,"[0.050537109375, 1.00927734375, -0.051025390625]",11.0,0.0,116.0,4.721
2.0,24.0,2.0,11244.0,633.0,"[0.058349609375, 1.01220703125, -0.052978515625]",11.0,0.0,239.0,4.726
2.0,24.0,3.0,11245.0,633.0,"[-0.247314453125, 0.9638671875, 0.013671875]",11.0,0.0,145.0,4.727
2.0,24.0,1.0,11246.0,633.0,"[-0.1123046875, 0.99462890625, -0.003173828125]",11.0,0.0,151.0,4.728
2.0,24.0,3.0,11249.0,634.0,"[-0.247314453125, 0.9638671875, 0.013671875]",11.0,0.0,71.0,4.731
2.0,24.0,1.0,11250.0,634.0,"[-0.1123046875, 0.99462890625, -0.003173828125]",11.0,0.0,65.0,4.732
2.0,24.0,2.0,11251.0,634.0,"[0.058349609375, 1.01220703125, -0.052978515625]",11.0,0.0,240.0,4.733
2.0,24.0,2.0,11255.0,635.0,"[0.058349609375, 1.01220703125, -0.052978515625]",11.0,0.0,48.0,4.737
2.0,24.0,3.0,11257.0,635.0,"[-0.248291015625, 0.96240234375, 0.017578125]",11.0,0.0,19.0,4.739
2.0,24.0,1.0,11258.0,635.0,"[-0.1123046875, 0.99462890625, -0.003173828125]",11.0,0.0,172.0,4.74
2.0,24.0,1.0,11263.0,636.0,"[-0.11279296875, 0.988525390625, -0.02099609375]",11.0,0.0,133.0,4.745
2.0,24.0,2.0,11264.0,636.0,"[0.05126953125, 1.012451171875, -0.0517578125]",11.0,0.0,118.0,4.746
2.0,24.0,3.0,11265.0,636.0,"[-0.248291015625, 0.96240234375, 0.017578125]",11.0,0.0,250.0,4.747
2.0,24.0,1.0,11268.0,637.0,"[-0.11279296875, 0.988525390625, -0.02099609375]",11.0,0.0,113.0,4.75
2.0,24.0,2.0,11269.0,637.0,"[0.05126953125, 1.012451171875, -0.0517578125]",11.0,0.0,12.0,4.751
2.0,24.0,3.0,11279.0,637.0,"[-0.248291015625, 0.96240234375, 0.017578125]",11.0,0.0,130.0,4.761
2.0,24.0,1.0,11286.0,638.0,"[-0.11669921875, 0.98779296875, -0.02490234375]",11.0,0.0,33.0,4.768
2.0,24.0,2.0,11287.0,638.0,"[0.061279296875, 1.0087890625, -0.06201171875]",11.0,0.0,128.0,4.769
